HR,Name,VarID,RAJ2000,DEJ2000,Vmag,B-V,SpType
5319,,,213.8383333333333,-53.509722222222216,6.39,1.57,"  K3III"
5320,,,214.1608333333333,-66.58777777777777,5.75,-0.06,"  B1.5III"
5321,"  4    UMi",,212.2120833333333,77.54749999999999,4.82,1.36,"  K3III"
5322,,,213.58874999999998,-5.947499999999999,6.36,0.6,"  F9V"
5323," 14    Boo"," 6597",213.52166666666665,12.959444444444443,5.54,0.54,"  F6IV"
5324,,,213.75541666666663,-29.28194444444444,6.08,,"  A1V"
5325,,,213.91166666666663,-45.000833333333325,6.31,0.6,"  F9V"
5326,,R Cen,214.14249999999998,-59.913888888888884,6.39,2.04,"  M5IIe"
5327,,,216.0970833333333,-82.8486111111111,6.42,0.02,"  B8Ve"
5328," 17Kap1Boo",,213.36541666666665,51.78777777777777,6.69,0.39,"  F1V"
5329," 17Kap2Boo",Kap2 Boo,213.3708333333333,51.790277777777774,4.54,0.2,"  A8IV"
5330," 15    Boo",,213.71166666666664,10.100555555555554,5.29,1.0,"  K1III"
5331,,FS Vir,213.7208333333333,3.336111111111111,6.45,1.6,"  M4IIIab"
5332,,,213.85041666666663,-18.200833333333332,5.43,-0.03,"  A1V"
5333,,,213.6708333333333,21.87333333333333,6.39,0.18,"  A7V"
5334,," 6593",213.01666666666665,69.43249999999999,5.24,1.58,"  M2IIIab"
5335,,,213.59791666666663,41.51888888888888,6.24,1.04," gK3"
5336,"   Eps Aps",,215.5945833333333,-80.10888888888888,5.06,-0.1,"  B4V"
5337,,,214.07624999999996,-33.241388888888885,6.55,0.3,"  F0V"
5338," 99Iot Vir"," 6604",214.00374999999997,-6.000555555555555,4.08,0.52,"  F6III"
5339,"   Del Oct"," 6636",216.72874999999996,-83.66777777777777,4.32,1.31,"  K2III"
5340," 16Alp Boo"," 6603",213.91541666666663,19.182499999999997,-0.04,1.23,"  K1.5IIIFe-0.5"
5341,,,214.0895833333333,-6.621944444444444,6.44,0.28,"  A9III"
5342,," 6608",214.12541666666664,-3.1963888888888885,6.15,-0.01,"  A1V"
5343,,CN Boo,214.01749999999998,18.91194444444444,5.98,0.26,"  A8III"
5344,,,214.26583333333332,-18.585277777777776,6.22,0.98,"  G5"
5345,,,213.82041666666663,52.53583333333333,6.58,0.1,"  A4V"
5346,,,214.13666666666663,20.121388888888887,6.25,0.49,"  F8V"
5347,,,214.1008333333333,39.744722222222215,6.38,0.36,"  F2IV"
5348,,,214.59916666666663,-33.22055555555555,6.54,0.27,"  F0V"
5349,,,214.9645833333333,-61.27305555555555,5.23,0.29,"  Am"
5350," 21Iot Boo",Iot Boo,214.04124999999996,51.36722222222222,4.75,0.2,"  A9V"
5351," 19Lam Boo"," 6611",214.0958333333333,46.088333333333324,4.18,0.08,"  A0p"
5352,," 6613",214.3683333333333,15.263333333333332,5.8,1.71,"  M3IIIa"
5353,,,214.50249999999997,-7.542499999999999,6.47,0.73,"  G5IV"
5354,"   Iot Lup"," 6620",214.8508333333333,-46.05777777777777,3.55,-0.18,"  B2.5IV"
5355,,CS Vir,214.6595833333333,-18.716111111111108,5.9,0.0,"  A0pCrEu"
5356,,,214.7533333333333,-25.81555555555555,5.87,0.5,"  F5V"
5357,,,214.8495833333333,-37.003611111111105,5.94,0.08,"  A2Vn"
5358,,,215.08124999999998,-56.386666666666656,4.33,0.12,"  B6Ib"
5359,100Lam Vir," 6621",214.77749999999997,-13.371111111111109,4.52,0.13,"  A2m"
5360,,,214.33791666666664,51.307222222222215,6.2,0.04,"  A2IV"
5361,,,214.49916666666664,35.50944444444444,4.81,1.06,"  K0III"
5362,,,215.04041666666663,-43.05888888888888,5.56,0.92,"  G8III"
5363,,,214.45499999999998,48.00166666666666,6.32,0.44,"  F5"
5364,,,215.17708333333331,-45.18722222222222,4.77,0.31,"  F0IV"
5365," 18    Boo",,214.81791666666663,13.004166666666665,5.41,0.38,"  F5IV"
5366,102Ups Vir," 6629",214.88541666666663,-2.2655555555555553,5.14,1.02,"  G9III"
5367,"   Psi Cen",,215.13916666666663,-37.88527777777777,4.05,-0.03,"  A0IV"
5368,," 6630",214.92041666666663,0.3841666666666666,6.19,0.2,"  A7V"
5369,,,214.7320833333333,38.7675,6.86,1.06,"  G9IV"
5370," 20    Boo"," 6631",214.9383333333333,16.306944444444444,4.86,1.23,"  K3III"
5371,,,215.65416666666664,-58.459444444444436,4.92,0.86,"  G8III+F5V"
5372,,,214.73249999999996,54.86416666666666,6.53,,"  A5Vn"
5373,,,214.94874999999996,38.79388888888889,6.33,0.05,"  A2V"
5374,," 6633",215.03624999999997,30.429166666666664,6.44,0.15,"  A5III"
5375,,,215.66124999999997,-48.32027777777777,6.09,-0.13,"  B1III"
5376,,,215.58208333333332,-34.78694444444444,5.56,-0.09,"  B8V"
5377,,,215.8345833333333,-50.77222222222222,6.02,1.36,"  K2III"
5378,,V761 Cen,215.75916666666663,-39.51222222222222,4.42,-0.18,"  B7IIIp"
5379,,,216.27624999999998,-68.19527777777778,5.61,0.49,"  A3Ib"
5380,,,215.95166666666663,-53.17666666666666,6.0,1.1,"  K1III"
5381," 51    Hya"," 6648",215.77416666666664,-27.753888888888884,4.77,1.31,"  K4III"
5382,,,216.4145833333333,-66.17333333333332,6.36,0.13,"  A3V"
5383,"  2    Lib",,215.85666666666663,-11.714166666666666,6.21,0.99,"  G7III"
5384,,,215.81374999999997,1.2416666666666665,6.27,0.63,"  G1V"
5385,,,215.84416666666664,8.444999999999999,6.86,0.43,"  F0V+F2V"
5386,,,215.8445833333333,8.446666666666665,5.12,-0.02,"  A0V"
5387,," 6653",215.7783333333333,25.338055555555552,6.22,0.37,"  F5V"
5388,," 6654",216.00374999999997,8.24361111111111,5.95,0.06,"  A3V"
5389,,,217.4033333333333,-76.72916666666666,6.07,1.18,"  K0-1III"
5390,,,216.20249999999996,-24.806388888888886,5.32,0.96,"  G8III"
5391,,,216.7795833333333,-65.82166666666666,5.85,1.5,"  K3III"
5392,,,216.04708333333332,5.819999999999999,5.1,0.12,"  A5V"
5393,,,216.17041666666663,-11.669722222222221,6.49,0.42,"  F4III"
5394,," 6655",216.07624999999996,8.084999999999999,6.19,1.2,"  K4III"
5395,"   Tau1Lup",Tau1 Lup,216.53416666666664,-45.22138888888888,4.56,-0.15,"  B2IV"
5396,"   Tau2Lup",,216.54499999999996,-45.37944444444444,4.35,0.43,"  F4IV+A7:"
5397,,,216.37416666666664,-19.96972222222222,6.61,0.14,"  A2V"
5398,,,216.5558333333333,-42.31916666666666,6.32,1.19,"  K2III"
5399,,,216.44874999999996,-26.852499999999996,6.48,0.94,"  G7IV"
5400,,,216.70791666666665,-39.873888888888885,6.35,-0.08,"  B7IV"
5401,,,216.80083333333332,-46.13444444444444,5.83,0.31,"  A1mA5/7-F2"
5402,,,216.37166666666664,38.39305555555555,6.27,1.23," gK2"
5403,,,217.18124999999998,-59.19777777777777,6.45,0.14,"  A0II-III"
5404," 23The Boo"," 6669",216.29916666666665,51.85083333333333,4.05,0.5,"  F7V"
5405," 22    Boo",,216.61416666666665,19.22694444444444,5.39,0.23,"  F0m"
5406,104    Vir,,216.85166666666663,-6.120277777777777,6.17,0.09,"  A2IV"
5407," 52    Hya"," 6674",217.0433333333333,-29.491666666666664,4.97,-0.07,"  B8V"
5408,,,217.81874999999997,-67.71722222222222,5.83,1.0,"  K1III"
5409,105Phi Vir," 6675",217.05041666666665,-2.2280555555555552,4.81,0.7,"  G2IV"
5410,106    Vir,,217.17374999999998,-6.900555555555554,5.42,1.49,"  K5III"
5411,,,216.86374999999998,41.02499999999999,6.63,0.37,"  F1IV"
5412,,,217.5358333333333,-45.32166666666666,5.5,-0.08,"  B8Vn"
5413,,,217.5870833333333,-49.51916666666666,5.37,0.05,"  A1V+B"
5414,,,217.13124999999997,28.289166666666663,7.62,-0.01,"  A1V"
5415,,,217.13874999999996,28.290833333333328,7.12,-0.03,"  A1V"
5416,,,217.0683333333333,36.19694444444444,6.1,,"  K0III"
5417,,,217.73541666666665,-40.84499999999999,6.39,1.44,"  K3III"
5418,,,217.46041666666665,0.8288888888888888,5.94,0.16,"  A5IV"
5419,,,217.79499999999996,-38.869722222222215,5.97,1.06,"  K1III"
5420," 24    Boo",,217.15749999999997,49.84472222222222,5.59,0.85,"  G3IV"
5421,,V Cen,218.1370833333333,-56.88777777777777,6.93,0.91,"  F5Ia"
5422,,,217.45708333333332,31.791111111111107,6.06,-0.03,"  A0V s"
5423,,,217.4033333333333,41.79583333333333,6.35,0.7,"  G5V"
5424,,,217.68916666666664,4.772222222222221,6.02,1.42," gK4"
5425,"   Sig Lup",,218.15374999999997,-50.45694444444444,4.42,-0.19,"  B2III"
5426,,,218.38499999999996,-54.99833333333333,5.87,0.48,"  F6IV-V"
5427,,,218.3745833333333,-52.67999999999999,5.87,1.09,"  K0III"
5428,,,218.28999999999996,-30.714166666666664,6.09,1.03,"  K0III"
5429," 25Rho Boo"," 6697",217.95749999999998,30.371388888888884,3.58,1.3,"  K3-III"
5430,"  5    UMi"," 6687",216.88124999999997,75.69611111111111,4.25,1.44,"  K4-IIIBa0.3"
5431,,,218.5333333333333,-42.09972222222222,6.6,0.06,"  A2IV"
5432,,,218.82166666666663,-60.015833333333326,6.4,1.26,"  K2III"
5433,," 6699",218.08416666666665,26.67722222222222,6.01,0.22,"  A7Vn"
5434," 26    Boo",,218.13541666666663,22.259999999999998,5.92,0.35,"  F2IV"
5435," 27Gam Boo",Gam Boo,218.01958333333332,38.30833333333333,3.03,0.19,"  A7III"
5436,,,217.6920833333333,63.185555555555545,6.09,0.41,"  F4IV"
5437,,,217.9283333333333,60.225555555555545,6.27,0.24,"  F0III"
5438,,,218.71124999999998,-20.439166666666665,6.5,0.14,"  A4V"
5439,,,218.88124999999997,-41.517222222222216,5.87,-0.08,"  B7V"
5440,"   Eta Cen",Eta Cen,218.87666666666664,-42.157777777777774,2.31,-0.19,"  B1.5Vne"
5441,,CP Boo,218.3345833333333,36.959444444444436,6.43,,"  F8IV w"
5442,,,218.12874999999997,55.39777777777777,5.76,1.5," gK5"
5443,,,219.44291666666663,-67.93222222222221,6.04,0.5,"  F7V"
5444,," 6724",219.07916666666665,-46.24527777777777,5.55,1.48,"  K3III"
5445,,,218.54874999999998,32.53444444444444,6.33,0.4,"  F5V"
5446,,,219.1008333333333,-39.597222222222214,6.13,1.05,"  K1III"
5447," 28Sig Boo"," 6717",218.66999999999996,29.744999999999997,4.46,0.36,"  F2V"
5448,," 6718",218.66041666666663,36.625833333333325,6.03,1.38," gK5"
5449,,,219.18416666666664,-40.21166666666666,5.74,-0.12,"  B8n"
5450,,,219.33374999999998,-46.13388888888888,5.41,1.01,"  G8III"
5451,,,218.56624999999997,57.06527777777777,6.48,0.49,"  F6-8V"
5452,,CH Boo,218.66499999999996,49.368333333333325,5.74,1.56,"  M1IIIab"
5453,"   Rho Lup"," 6733",219.47166666666664,-49.42583333333333,4.05,-0.15,"  B5V"
5454,,,219.02874999999997,23.250277777777775,6.38,1.06,"  K0"
5455,,,219.24916666666664,-12.305277777777777,6.2,0.46,"  F5V"
5456,,,219.58166666666665,-38.79416666666666,6.02,1.43,"  K3III"
5457,,,219.7958333333333,-46.58416666666666,6.07,0.51,"  F7V"
5458,,,219.85291666666663,-49.05555555555555,6.39,0.44,"  F3IV"
5459,"   Alp1Cen",,219.8995833333333,-60.83527777777777,-0.01,0.71,"  G2V"
5460,"   Alp2Cen",,219.90041666666664,-60.83555555555555,1.33,0.88,"  K1V"
5461,,,220.13666666666663,-56.44083333333332,6.3,1.18,"  K0-1II"
5462,,,219.5583333333333,18.298333333333332,5.91,1.1," gK2"
5463,"   Alp Cir",Alp Cir,220.62666666666664,-64.97527777777776,3.19,0.24,"  ApSrEuCr:"
5464,,,219.55208333333331,43.64194444444444,5.7,1.48,"  K2III"
5465,,,220.4820833333333,-58.6161111111111,6.22,0.45,"  F4V"
5466,,,220.2558333333333,-36.135,5.67,-0.08,"  A0p:"
5467,,,219.5633333333333,54.023333333333326,5.85,-0.01,"  A1V"
5468," 33    Boo",,219.70916666666665,44.40444444444444,5.39,0.0,"  A1V"
5469,"   Alp Lup",Alp Lup,220.48249999999996,-47.38833333333333,2.3,-0.2,"  B1.5III/Vn"
5470,"   Alp Aps",,221.96499999999997,-79.0447222222222,3.83,1.43,"  K3IIIa"
5471,,,220.48999999999998,-37.793611111111105,4.0,-0.17,"  B3V"
5472,,,220.09124999999997,21.97555555555555,6.1,0.4,"  G0V"
5473,,,220.17666666666665,13.534166666666666,5.91,0.21,"  F0V"
5474,,,220.46291666666664,-30.93333333333333,6.37,-0.09,"  ApSi"
5475," 29Pi 1Boo"," 6762",220.18166666666664,16.41833333333333,4.94,-0.03,"  B9pMnHgSi"
5476," 29Pi 2Boo"," 6763",220.18291666666664,16.417777777777776,5.88,0.24,"  A6V"
5477," 30Zet Boo"," 6766",220.2870833333333,13.728333333333332,4.83,,"  A2III"
5478," 30Zet Boo"," 6766",220.2870833333333,13.728333333333332,4.43,0.05,"  A2III"
5479,,,218.4095833333333,79.66027777777776,6.26,1.3,"  K3III"
5480," 31    Boo"," 6769",220.41166666666663,8.161666666666665,4.86,1.0,"  G7+IIIHdel -0.5"
5481," 32    Boo",,220.43124999999998,11.660555555555554,5.56,0.94,"  G8III"
5482,,,221.3220833333333,-62.875833333333325,5.36,0.29,"  A9V"
5483,,,220.4758333333333,21.12361111111111,6.38,,"  G8III-IV"
5484,"  4    Lib",,220.80666666666664,-24.997499999999995,5.73,-0.01,"  B9"
5485,,,220.91416666666663,-35.17361111111111,4.05,1.35,"  K3IIIb"
5486,,,221.23124999999996,-58.47777777777777,6.11,1.02,"  K0III"
5487,107Mu  Vir,,220.76499999999996,-5.658333333333332,3.88,0.38,"  F2III"
5488,,BU Cir,221.29541666666663,-55.601944444444435,6.1,-0.06,"  B2III"
5489,,,221.24666666666664,-35.19194444444444,4.92,0.01,"  A0V"
5490," 34    Boo",W Boo,220.8558333333333,26.527777777777775,4.81,1.66,"  M3-III"
5491,,BP Oct,232.0795833333333,-88.13305555555554,6.48,0.3,"  Am"
5492,,DL Dra,220.5133333333333,61.26194444444444,6.25,0.41,"  F2V"
5493,,,220.93499999999997,40.45916666666666,5.73,1.39,"  K4III"
5494,,,221.62124999999997,-47.441111111111105,5.74,0.07,"  A1V"
5495,,,221.75541666666663,-52.3836111111111,5.21,0.98,"  G8III"
5496,,,221.29874999999998,-1.4177777777777776,6.07,1.61,"  M1III"
5497," 54    Hya",,221.50041666666664,-25.443055555555553,4.94,0.35,"  F2III-IV"
5498,,,221.80124999999998,-52.20555555555555,6.07,0.09,"  A1III-IV"
5499,,,221.5283333333333,-23.153055555555554,5.81,0.98," gG5"
5500,,,222.18499999999997,-66.59388888888888,5.91,-0.07,"  B2.5Ve"
5501,108    Vir,,221.3758333333333,0.7172222222222221,5.69,-0.03,"  B9.5V"
5502," 35Omi Boo",,221.31041666666664,16.964444444444442,4.6,0.98,"  G8.5III"
5503,"  5    Lib",,221.4908333333333,-15.45972222222222,6.33,1.19,"  K1III"
5504,,,221.54541666666663,-21.17611111111111,6.4,0.58,"  F7V"
5505," 36Eps Boo",,221.24666666666664,27.074999999999996,5.12,,"  A2V"
5506," 36Eps Boo",,221.24666666666664,27.074166666666663,2.7,0.97,"  K0-II-III"
5507,,,221.33624999999998,18.88472222222222,6.13,0.83,"  K0"
5508,,,221.77124999999998,-38.29083333333333,5.94,1.33,"  K3III"
5509,,,221.88374999999996,-43.5575,6.3,1.08,"  G8III"
5510,,,221.3070833333333,32.78833333333333,6.28,1.58,"  M1IIIb"
5511,109    Vir," 6794",221.5620833333333,1.8927777777777774,3.72,-0.01,"  A0V"
5512,," 6796",221.52499999999998,15.131944444444443,5.63,1.57,"  M5IIIab"
5513,,,221.8070833333333,-21.32472222222222,6.06,1.65,"  K5III"
5514," 55    Hya",,221.84374999999997,-25.624444444444443,5.63,,"  A0IIIp"
5515,," 6807",222.27874999999997,-56.66777777777777,6.23,1.13,"  K1III"
5516," 56    Hya",,221.93666666666664,-26.087499999999995,5.24,0.94,"  G5III"
5517," 57    Hya",,221.98958333333331,-26.646388888888886,5.77,-0.02,"  B9V"
5518,,,221.97874999999996,-12.839722222222221,6.35,1.1,"  K0III"
5519,,V768 Cen,222.15874999999997,-36.634722222222216,6.04,1.54,"  M3III"
5520,,,223.3070833333333,-73.18999999999998,5.6,0.82,"  G7IIIa+F9IV"
5521,,,222.32791666666662,-24.251666666666665,5.68,1.3," gK1"
5522,,,222.22541666666663,-0.8477777777777776,6.14,-0.04,"  B9VSi:Cr:"
5523,"  7Mu  Lib"," 6816",222.32958333333332,-14.148888888888887,5.31,0.07,"  A1pSrCrEu"
5524,,,222.0970833333333,24.366666666666664,6.14,0.48,"  F2-6V"
5525,"   Pi 1Oct",,225.46166666666664,-83.22777777777776,5.65,0.95,"  G8-K0III"
5526," 58    Hya",,222.5720833333333,-27.960277777777772,4.41,1.4,"  K4III"
5527,,AX Cir,223.14583333333331,-63.809999999999995,5.87,0.72,"  G3II+B8V"
5528,"   Omi Lup",,222.90999999999997,-43.57555555555555,4.32,-0.15,"  B5IV"
5529,,,222.27791666666664,37.8111111111111,6.16,0.36,"  F2V"
5530,"  8Alp1Lib",,222.67166666666662,-15.99722222222222,5.15,0.41,"  F4IV"
5531,"  9Alp2Lib"," 6827",222.7195833333333,-16.041666666666664,2.75,0.15,"  A3IV"
5532,,,222.4933333333333,28.61583333333333,5.8,0.05,"  A4V"
5533," 38    Boo",,222.32791666666662,46.1161111111111,5.74,0.48,"  F7IV w"
5534,,,222.5658333333333,23.91194444444444,5.85,0.56,"  G0-2V"
5535," 11    Lib",,222.75416666666663,-2.2991666666666664,4.94,0.98,"  G8III-IV"
5536,,,222.75041666666664,-0.2572222222222222,6.18,1.4,"  K3III"
5537,,,222.3845833333333,51.37472222222222,6.51,0.4,"  F5IV"
5538," 39    Boo",,222.4220833333333,48.72055555555555,5.69,0.47,"  F6V+F5V"
5539,"   Zet Cir",,223.67666666666665,-65.99138888888888,6.09,-0.06,"  B3Vn"
5540,,R Aps,224.47041666666664,-76.66277777777776,5.34,1.45,"  K4III:"
5541,,,222.6233333333333,37.271944444444436,5.48,1.02,"  K0III-IV"
5542,,,223.13791666666663,-30.57694444444444,6.29,0.6,"  G1V"
5543,,,223.21291666666664,-37.80333333333333,5.03,-0.16,"  B7IIIp"
5544," 37Xi  Boo",Xi  Boo,222.8470833333333,19.10111111111111,4.55,0.76,"  G8Ve+K4Ve"
5545,"   Pi 2Oct",,226.1945833333333,-83.03833333333333,5.65,1.3,"  G8Ib"
5546,,,223.89416666666665,-60.11416666666666,5.2,1.16,"  K2III"
5547,,,225.04916666666665,-77.16027777777776,5.93,1.05,"  G8II"
5548," 12    Lib",,223.58374999999998,-24.64222222222222,5.3,1.32,"  K2III"
5549,,,223.6583333333333,-33.300555555555555,5.82,1.42,"  K2III"
5550,,,223.3470833333333,15.704444444444443,6.4,0.57,"  F9V"
5551,"   The Cir",The Cir,224.1833333333333,-62.78083333333333,5.11,0.0,"  B4Vnpe"
5552,,,222.85999999999999,59.29388888888888,5.46,1.36,"  K4III"
5553,," 6847",223.34874999999997,19.152777777777775,6.01,0.83,"  K2V"
5554," 13Xi 1Lib",,223.59541666666664,-11.898333333333332,5.8,0.97,"  G7III"
5555,,,224.9833333333333,-75.03249999999998,6.2,-0.04,"  B9V"
5556,,,224.0720833333333,-52.80972222222221,5.38,0.13,"  A2III"
5557,"   Ome Oct",,227.7845833333333,-84.7875,5.91,-0.06,"  B9.5V"
5558,,,223.93624999999997,-33.85583333333333,5.32,0.04,"  A0V"
5559,,,224.1333333333333,-47.87916666666666,5.64,-0.04,"  B9V"
5560,,,224.2558333333333,-51.44694444444444,6.64,1.7,"  M2III"
5561,,,224.14916666666664,-39.41611111111111,6.36,0.06,"  A0-1V"
5562,,,224.12874999999997,-32.63666666666666,6.06,1.41,"  K3III"
5563,"  7Bet UMi"," 6846",222.67624999999998,74.15555555555555,2.08,1.47,"  K4-III"
5564," 15Xi 2Lib",,224.1920833333333,-11.409722222222221,5.46,1.49,"  K4III"
5565,,,224.30666666666664,-29.157777777777774,6.29,-0.04,"  B9V"
5566,,,224.53666666666663,-48.86305555555555,6.35,0.71,"  G3-5V"
5567,,,224.05499999999998,14.446388888888887,5.77,-0.06,"  A0V"
5568,,,224.36666666666665,-21.415555555555553,5.74,1.11,"  K4V"
5569,,,223.9945833333333,32.30027777777777,6.12,0.1,"  A2V"
5570," 16    Lib",,224.2958333333333,-4.346388888888888,4.49,0.32,"  F0V"
5571,"   Bet Lup",,224.63291666666663,-43.13388888888888,2.68,-0.22,"  B2III/IV"
5572,,,224.6533333333333,-39.90666666666666,6.15,1.23,"  K2III"
5573,,,224.38874999999996,-0.16749999999999998,5.53,1.13,"  K1III"
5574,,,224.26499999999996,21.555277777777775,6.49,-0.01,"  A1V"
5575,,,224.29874999999998,16.388333333333332,5.71,0.94," gG5"
5576,"   Kap Cen"," 6873",224.79041666666663,-42.104166666666664,3.13,-0.2,"  B2IV"
5577," 59    Hya",,224.6633333333333,-27.65722222222222,5.65,0.24,"  A4V+A6V"
5578," 17    Lib",,224.5558333333333,-11.155,6.6,0.01,"  A1V"
5579,,,224.80791666666664,-37.881388888888885,6.47,-0.08,"  B8V"
5580,,,224.86291666666665,-43.16,6.1,0.6,"  F5III"
5581,,,224.0958333333333,49.628611111111105,5.63,0.5,"  F7V"
5582," 18    Lib",,224.7233333333333,-11.144166666666665,5.87,1.26,"  K3-IIICN1"
5583,,,224.71999999999997,-4.989166666666666,6.09,0.5,"  F8V"
5584,,,224.84624999999997,4.567777777777777,5.93,1.6,"  M2III"
5585,,,225.30416666666665,-38.05833333333333,5.89,1.24,"  K2-3III"
5586," 19Del Lib",Del Lib,225.2433333333333,-8.518888888888888,4.92,0.0,"  B9.5V"
5587,,,225.4920833333333,-34.358888888888885,6.22,0.24,"  A8IV"
5588," 40    Boo",,224.90374999999997,39.265277777777776,5.64,0.31,"  F0-2IV-III"
5589,,RR UMi,224.39583333333331,65.93249999999999,4.6,1.59,"  M4.5III"
5590,," 6889",225.33249999999998,-2.7549999999999994,5.52,1.68,"  M0III"
5591," 60    Hya",,225.52666666666664,-28.060555555555553,5.85,0.16,"  A4IV"
5592,,,225.2183333333333,22.045555555555552,6.38,,"  K0"
5593,"   Eta Cir",,226.2008333333333,-64.03166666666665,5.17,0.93,"  G8III"
5594,," 6890",225.45374999999996,-0.14055555555555554,5.71,1.52,"  M0.5IIb"
5595,,,225.7470833333333,-32.64333333333333,5.44,-0.12,"  B3V"
5596,,,222.58499999999998,82.51194444444444,5.64,0.68,"  F9V"
5597,,BX Boo,225.16124999999997,47.27777777777777,6.37,-0.14,"  B9pSiSrCr"
5598,,,226.78624999999997,-71.90527777777777,6.52,1.59,"  K4III"
5599,,,225.6870833333333,-3.0313888888888885,6.61,0.2,"  A5m"
5600," 41Ome Boo",,225.5270833333333,25.00805555555555,4.81,1.5,"  K4-IIIabCa0.5"
5601,110    Vir,,225.72499999999997,2.0913888888888885,4.4,1.04,"  K0.5IIIbFe-0.5"
5602," 42Bet Boo"," 6898",225.48666666666665,40.39055555555555,3.5,0.97,"  G8IIIaBa0.3Fe-0.5"
5603," 20Sig Lib",Sig Lib,226.01749999999998,-25.28194444444444,3.29,1.7,"  M3-III"
5604,,GM Lup,226.17874999999998,-40.86138888888888,6.41,1.46,"  M6III"
5605,"   Pi  Lup",,226.27999999999997,-47.051111111111105,4.72,-0.14,"  B5V"
5606,"   Pi  Lup",,226.27999999999997,-47.051111111111105,4.82,,"  B5IV"
5607,,,226.32958333333332,-41.06722222222222,5.15,1.01,"  G8III"
5608,," 6899",225.36291666666665,60.204444444444434,5.93,0.09,"  A4V"
5609,," 6908",225.77541666666664,35.20583333333333,5.51,1.02," gG8"
5610,,,226.02666666666664,5.4925,6.5,0.31,"  F0V"
5611,," 6932",226.98666666666665,-65.27555555555554,6.17,1.47,"  K3III"
5612,,,225.77749999999997,44.64444444444444,6.65,0.46,"  F6IV"
5613,,,225.9020833333333,34.566111111111105,6.59,1.02,"  G8III-IV"
5614,,,226.44874999999996,-25.78972222222222,6.67,-0.01,"  B8V"
5615,,,226.55791666666664,-36.26416666666666,6.27,1.65,"  K5III"
5616," 43Psi Boo",,226.11124999999998,26.947499999999998,4.54,1.24,"  K2III"
5617,,,226.85791666666663,-49.088333333333324,5.77,0.92,"  G8III"
5618," 44    Boo",i Boo,225.94749999999996,47.65444444444444,4.76,0.65,"  F9-G1Vn"
5619,,,226.63874999999996,-30.918888888888883,5.96,-0.08,"  A0pSi"
5620,," 6931",226.61291666666665,-22.03194444444444,6.17,1.05," gK1"
5621,,,227.3745833333333,-67.08416666666666,5.76,0.69,"  F6II"
5622," 21Nu  Lib",,226.65666666666664,-16.256944444444443,5.2,1.58,"  K5-III"
5623,,,227.35624999999996,-63.642777777777766,6.28,0.06,"  A0pSrCrEu"
5624,,HR Lup,227.05041666666665,-40.583888888888886,5.79,-0.14,"  B8IVSi"
5625,,,227.16291666666663,-42.867777777777775,5.85,-0.11,"  B7V"
5626,"   Lam Lup",,227.2108333333333,-45.27972222222222,4.05,-0.18,"  B3V"
5627," 47    Boo"," 6934",226.35749999999996,48.151111111111106,5.57,0.0,"  A1V"
5628,,,228.1408333333333,-72.77027777777776,6.01,0.0,"  B8-9III"
5629,,,225.9908333333333,65.91972222222222,6.13,,"  A2V s"
5630,,,226.64624999999998,36.45555555555555,6.35,0.52,"  F8V"
5631,,,226.91791666666663,5.498055555555555,6.16,0.94,"  K0III"
5632,,,227.6858333333333,-61.42249999999999,6.3,0.63,"  G2V"
5633,,,226.83499999999998,18.441666666666663,6.02,0.06,"  A3V"
5634," 45    Boo"," 6945",226.82541666666663,24.869166666666665,4.93,0.43,"  F5V"
5635,,,226.5695833333333,54.55638888888888,5.25,0.96,"  G7.5IIIFe-1"
5636,,,227.53124999999997,-38.7925,5.98,,"  G8III"
5637,,,227.81666666666663,-55.34611111111111,5.54,1.14,"  G2Ib-II"
5638," 46    Boo",,227.09916666666663,26.30111111111111,5.67,1.24," gK2"
5639,,,227.22249999999997,13.234999999999998,6.1,0.96," dG6"
5640,,,227.14791666666665,25.10861111111111,5.81,1.24,"  K1III"
5641,,,227.57749999999996,-26.332777777777775,5.76,1.05,"  K0III"
5642,,,227.89541666666665,-45.277499999999996,6.44,1.04,"  K1III"
5643,,,227.88291666666663,-45.27944444444444,7.39,1.08,"  K0III"
5644,,X TrA,228.57958333333332,-70.07944444444443,5.81,3.38,"  C5,5"
5645,,,228.25416666666663,-61.74388888888888,6.32,1.9,"  K4Ib"
5646,"   Kap1Lup",,227.98374999999996,-48.73777777777777,3.87,-0.05,"  B9.5Vne"
5647,"   Kap2Lup",,227.98999999999998,-48.74361111111111,5.69,0.14,"  A3IV"
5648,,,227.08124999999998,50.05499999999999,6.39,1.03,"  K0III"
5649,"   Zet Lup",,228.07124999999996,-52.09916666666666,3.41,0.92,"  G8III"
5650,,,228.13041666666663,-48.2186111111111,6.33,1.12,"  K2III"
5651,,Var?,228.20624999999998,-44.50055555555555,4.82,-0.17,"  B3IV"
5652," 24Iot1Lib"," 6981",228.05541666666664,-19.791666666666664,4.54,-0.08,"  A0pSi"
5653,,,228.2808333333333,-36.091388888888886,6.1,-0.08,"  B8V"
5654,,FL Ser,228.01791666666665,18.97583333333333,5.89,1.53,"  M4IIIab"
5655,,,228.32291666666663,-24.00833333333333,6.47,-0.04,"  B9"
5656," 25Iot2Lib",,228.32999999999998,-19.647499999999997,6.08,0.12,"  A3Vn"
5657," 23    Lib",,228.3695833333333,-25.309166666666663,6.45,0.7,"  G4V"
